0.00304515	-0.15625000	0.04394531
0.00309060	-0.06347656	0.04882812
0.00313605	-0.04882812	0.13671875
0.00318150	-0.01464844	0.09277344
0.00322695	0.00488281	0.13671875
0.00327240	0.04394531	-0.00976562
0.00331785	-0.03417969	-0.03417969
0.00336330	-0.12207031	0.01464844
0.00340875	-0.07812500	0.09765625
0.00345420	-0.15136719	0.05859375
0.00349965	-0.11718750	-0.07812500
0.00354510	-0.08300781	-0.28808594
0.00359055	-0.01464844	-0.24414062
0.00363600	0.00488281	-0.18066406
0.00368145	-0.15625000	-0.11230469
0.00372690	-0.17578125	0.04882812
0.00377235	-0.12695312	0.07812500
0.00381780	-0.14648437	0.04394531
0.00386325	-0.07324219	-0.03417969
0.00390870	-0.04882812	-0.00488281
0.00395415	-0.14648437	-0.06347656
0.00399960	-0.18066406	-0.03417969
0.00404505	-0.22949219	-0.12207031
0.00409050	-0.16601562	-0.08789062
0.00413595	-0.18554687	-0.07812500
0.00418140	-0.30761719	-0.18066406
0.00422685	-0.15625000	-0.17089844
0.00427230	-0.18066406	-0.21972656
0.00431775	-0.25390625	-0.12207031
0.00436320	-0.28808594	0.02929687
0.00440865	-0.33203125	0.01464844
0.00445410	-0.20996094	-0.04394531
0.00449955	-0.27343750	-0.02929687
0.00454500	-0.26367187	-0.13183594
0.00459045	-0.14648437	-0.22460937
0.00463590	-0.07812500	-0.11230469
0.00468135	-0.09765625	-0.00488281
0.00472680	-0.10742187	-0.01464844
0.00477225	-0.01953125	0.01464844
0.00481770	-0.02929687	-0.04394531
0.00486315	-0.01464844	-0.11718750
0.00490860	-0.06347656	-0.12207031
0.00495405	-0.04394531	-0.10253906
0.00499950	-0.05859375	-0.15625000
0.00504495	-0.10742187	-0.09277344
0.00509040	-0.26855469	0.00976562
0.00513585	-0.27832031	0.09765625
0.00518130	-0.36621094	0.19531250
0.00522675	-0.44433594	0.13671875
0.00527220	-0.37109375	0.07324219
0.00531765	-0.45898437	-0.01953125
0.00536310	-0.32714844	0.10742187
0.00540855	-0.25878906	0.03906250
0.00545400	-0.23925781	-0.15136719
0.00549945	-0.29296875	-0.18066406
0.00554490	-0.20019531	-0.16113281
0.00559035	-0.07324219	-0.01953125
0.00563580	-0.02929687	0.05859375
0.00568125	0.06347656	0.08300781
0.00572670	0.14160156	0.16113281
0.00577215	0.26855469	0.28320312
0.00581760	0.31738281	0.27832031
0.00586305	0.38085937	0.26367187
0.00590850	0.28808594	0.16601562
0.00595395	0.14648437	0.16601562
0.00599940	0.21484375	0.17578125
0.00604485	0.27343750	0.19531250
0.00609030	0.25878906	0.07324219
0.00613575	0.29785156	0.19042969
0.00618120	0.21972656	0.20019531
0.00622665	0.24902344	0.29296875
0.00627210	0.27832031	0.26367187
0.00631755	0.18554687	0.20019531
0.00636300	0.12207031	0.16601562
0.00640845	0.00976562	0.07324219
0.00645390	-0.01953125	0.04394531
0.00649935	-0.02929687	-0.11718750
0.00654480	-0.04394531	-0.03417969
0.00659025	-0.07812500	0.14160156
0.00663570	0.04882812	0.23437500
0.00668115	0.07812500	0.19531250
0.00672660	-0.01953125	0.09277344
0.00677205	-0.00488281	0.03417969
0.00681750	0.12695312	-0.00488281
0.00686295	0.04882812	0.10742187
0.00690840	0.03906250	0.08300781
0.00695385	0.00976562	0.03906250
0.00699930	-0.03417969	0.09277344
0.00704475	0.05371094	0.13183594
0.00709020	0.08789062	0.12695312
0.00713565	0.02441406	0.09765625
0.00718110	0.04882812	-0.20507812
0.00722655	0.00000000	-0.16113281
0.00727200	-0.03906250	-0.06347656
0.00731745	-0.14648437	0.00976562
0.00736290	-0.20996094	0.09277344
0.00740835	-0.15136719	0.15136719
0.00745380	-0.29785156	0.20507812
0.00749925	-0.22949219	0.22949219
0.00754470	-0.08300781	0.25390625
0.00759015	-0.07324219	0.23925781
0.00763560	0.00000000	0.25390625
0.00768105	0.15136719	0.27832031
0.00772650	0.15136719	0.29785156
0.00777195	0.18066406	0.33203125
0.00781740	0.10742187	0.46875000
0.00786285	-0.06835937	0.41992187
0.00790830	-0.06835937	0.32714844
0.00795375	0.00976562	0.33203125
0.00799920	0.05371094	0.45410156
0.00804465	0.08300781	0.49804687
0.00809010	0.12207031	0.43945312
0.00813555	0.10253906	0.30761719
0.00818100	0.09277344	0.16601562
0.00822645	-0.12695312	0.19531250
0.00827190	-0.18066406	0.22949219
0.00831735	-0.13183594	0.28320312
0.00836280	-0.06835937	0.19531250
0.00840825	0.14648437	0.26855469
0.00845370	0.30273437	0.24902344
0.00849915	0.30761719	0.21484375
0.00854460	0.31738281	0.21972656
0.00859005	0.32714844	0.21972656
0.00863550	0.16113281	0.14648437
0.00868095	-0.06835937	0.21484375
0.00872640	-0.06835937	0.12695312
0.00877185	-0.04394531	-0.00488281
0.00881730	0.05371094	-0.02441406
0.00886275	-0.01953125	-0.00976562
0.00890820	-0.10742187	0.03417969
0.00895365	-0.11718750	0.22949219
0.00899910	-0.07324219	0.14648437
0.00904455	-0.02929687	0.12207031
0.00909000	-0.06347656	0.25390625
0.00913545	0.01464844	0.17089844
0.00918090	-0.08300781	0.12207031
0.00922635	-0.15625000	0.00488281
0.00927180	-0.14160156	-0.00488281
0.00931725	-0.19531250	0.09277344
0.00936270	-0.28320312	0.18066406
0.00940815	-0.10742187	0.05371094
0.00945360	0.01464844	0.05371094
0.00949905	-0.04394531	-0.01953125
0.00954450	0.09277344	-0.01464844
0.00958995	0.01953125	0.01953125
0.00963540	0.01953125	-0.11718750
0.00968085	0.02929687	-0.20996094
0.00972630	-0.00488281	-0.16113281
0.00977175	0.01953125	-0.13671875
0.00981720	-0.16601562	-0.00488281
0.00986265	-0.33203125	-0.05371094
0.00990810	-0.28808594	-0.02929687
0.00995355	-0.42480469	-0.07324219
0.00999900	-0.39550781	0.01464844
0.01004445	-0.29785156	0.08789062
0.01008990	-0.30761719	0.13183594
0.01013535	-0.21972656	0.16601562
0.01018080	-0.12695312	0.24902344
0.01022625	-0.07812500	0.40527344
0.01027170	0.06835937	0.36132812
0.01031715	0.00488281	0.33691406
0.01036260	0.12207031	0.34667969
0.01040805	0.21484375	0.34667969
0.01045350	0.28808594	0.38085937
0.01049895	0.27343750	0.34667969
0.01054440	0.20996094	0.33691406
0.01058985	0.20019531	0.28320312
0.01063530	0.17089844	0.26367187
0.01068075	0.02929687	0.28320312
0.01072620	-0.02929687	0.26855469
0.01077165	-0.03906250	0.13183594
0.01081710	-0.03417969	0.11230469
0.01086255	-0.03417969	0.12695312
0.01090800	0.08300781	-0.01953125
0.01095345	0.13671875	0.10253906
0.01099890	0.21972656	0.06347656
0.01104435	0.17578125	-0.06835937
0.01108980	0.27343750	-0.03906250
0.01113525	0.10742187	0.00000000
0.01118070	-0.00488281	-0.02441406
0.01122615	-0.12695312	-0.07812500
0.01127160	-0.16113281	-0.12207031
0.01131705	0.00976562	-0.14648437
0.01136250	0.00976562	-0.11230469
0.01140795	-0.00976562	-0.27832031
0.01145340	-0.00976562	-0.38574219
0.01149885	-0.12207031	-0.31250000
0.01154430	-0.14648437	-0.12207031
0.01158975	-0.07324219	-0.21484375
0.01163520	-0.07324219	-0.15625000
0.01168065	0.00976562	-0.11718750
0.01172610	0.07324219	-0.13183594
0.01177155	-0.03906250	-0.11230469
0.01181700	-0.02441406	-0.03906250
0.01186245	-0.01953125	0.05371094
0.01190790	-0.04882812	0.22460937
0.01195335	-0.05371094	0.14160156
0.01199880	-0.07812500	0.09765625
0.01204425	-0.17578125	0.08300781
0.01208970	-0.16601562	0.00488281
0.01213515	-0.16601562	0.01464844
0.01218060	-0.21484375	0.09765625
0.01222605	-0.20996094	0.04394531
0.01227150	-0.31738281	0.05371094
0.01231695	-0.31738281	0.05859375
0.01236240	-0.41015625	0.01464844
0.01240785	-0.34179687	-0.00976562
0.01245330	-0.24902344	-0.06835937
0.01249875	-0.10742187	-0.02441406
0.01254420	-0.12207031	-0.03417969
0.01258965	-0.13671875	-0.05859375
0.01263510	0.01464844	-0.12207031
0.01268055	0.04882812	-0.11718750
0.01272600	-0.10742187	-0.08789062
0.01277145	-0.16601562	-0.00976562
0.01281690	-0.17578125	0.02441406
0.01286235	-0.21484375	-0.02929687
0.01290780	-0.28320312	-0.15136719
0.01295325	-0.23437500	-0.21972656
0.01299870	-0.30761719	-0.34667969
0.01304415	-0.23925781	-0.20507812
0.01308960	-0.25878906	-0.12695312
0.01313505	-0.23437500	-0.08300781
0.01318050	-0.10742187	-0.11718750
0.01322595	-0.16601562	-0.10742187
0.01327140	-0.11718750	-0.01464844
0.01331685	-0.13671875	0.02929687
0.01336230	-0.14648437	0.03417969
0.01340775	-0.25390625	0.07812500
0.01345320	-0.20996094	0.09765625
0.01349865	-0.17089844	-0.07812500
0.01354410	-0.20996094	-0.13671875
0.01358955	-0.12207031	-0.11718750
0.01363500	-0.06347656	-0.19042969
0.01368045	0.01464844	-0.27343750
0.01372590	0.08300781	-0.13183594
0.01377135	0.17578125	-0.01464844
0.01381680	0.07324219	0.12207031
0.01386225	0.00488281	0.22949219
0.01390770	0.00976562	0.24414062
0.01395315	0.01953125	0.29296875
0.01399860	0.10253906	0.20996094
0.01404405	0.12207031	0.08789062
0.01408950	0.11718750	-0.01464844
0.01413495	0.20019531	-0.08789062
0.01418040	0.19531250	-0.19042969
0.01422585	0.26367187	-0.05859375
0.01427130	0.36132812	-0.11718750
0.01431675	0.15136719	-0.02441406
0.01436220	0.05859375	0.11718750
0.01440765	0.10742187	0.07324219
0.01445310	0.04882812	0.10742187
0.01449855	0.03417969	0.15136719
0.01454400	-0.02929687	0.15136719
0.01458945	-0.01464844	0.09277344
0.01463490	0.00488281	0.11230469
0.01468035	-0.04882812	0.24414062
0.01472580	0.00488281	0.28320312
0.01477125	0.08300781	0.20996094
0.01481670	0.00488281	0.19042969
0.01486215	-0.09765625	0.24414062
0.01490760	-0.08789062	0.27343750
0.01495305	-0.14160156	0.34667969
0.01499850	-0.19042969	0.22460937
0.01504395	-0.20507812	0.23437500
0.01508940	-0.27343750	0.29785156
0.01513485	-0.28808594	0.39550781
0.01518030	-0.18066406	0.27832031
0.01522575	-0.09765625	0.28808594
0.01527120	0.03417969	0.28808594
0.01531665	0.00976562	0.27832031
0.01536210	0.15136719	0.38574219
0.01540755	0.13183594	0.45410156
0.01545300	0.05859375	0.28320312
0.01549845	-0.03417969	0.27343750
0.01554390	0.01464844	0.29296875
0.01558935	-0.05859375	0.34667969
0.01563480	-0.05371094	0.23437500
0.01568025	-0.00976562	0.15625000
0.01572570	0.03417969	0.05859375
0.01577115	0.01464844	0.04394531
0.01581660	0.00976562	0.15625000
0.01586205	-0.10742187	0.12695312
0.01590750	-0.11718750	0.06347656
0.01595295	-0.16113281	-0.01953125
0.01599840	-0.11230469	-0.09277344
0.01604385	-0.01953125	0.06835937
0.01608930	-0.02441406	0.12695312
0.01613475	-0.01953125	0.03417969
0.01618020	0.01953125	0.12695312
0.01622565	-0.00976562	0.14160156
0.01627110	-0.06347656	0.04882812
0.01631655	-0.10253906	0.08789062
0.01636200	-0.20996094	0.14648437
0.01640745	-0.12695312	0.14160156
0.01645290	-0.04394531	0.17578125
0.01649835	-0.07812500	0.07812500
0.01654380	-0.03417969	0.02441406
0.01658925	-0.17578125	0.09765625
0.01663470	-0.23925781	0.08300781
0.01668015	-0.22949219	0.03906250
0.01672560	-0.20996094	0.01953125
0.01677105	-0.15136719	0.00000000
0.01681650	-0.14648437	0.08300781
0.01686195	-0.04394531	0.19042969
0.01690740	-0.05859375	0.11718750
0.01695285	-0.10253906	0.12695312
0.01699830	-0.10742187	-0.02929687
0.01704375	-0.04394531	-0.00976562
0.01708920	-0.09765625	-0.00976562
0.01713465	-0.20019531	0.02441406
0.01718010	-0.04394531	0.14648437
0.01722555	0.08789062	0.29785156
0.01727100	0.12695312	0.28808594
0.01731645	0.08300781	0.39062500
0.01736190	0.07324219	0.38574219
0.01740735	0.03417969	0.22460937
0.01745280	-0.08300781	0.15625000
0.01749825	-0.02929687	0.07324219
0.01754370	0.00000000	0.12695312
0.01758915	-0.02929687	0.21972656
0.01763460	-0.01953125	0.24414062
0.01768005	-0.00976562	0.21484375
0.01772550	0.11718750	0.14648437
0.01777095	0.20507812	0.16113281
0.01781640	0.21972656	0.20019531
0.01786185	0.24414062	0.22949219
0.01790730	0.23437500	0.24414062
0.01795275	0.12207031	0.22949219
0.01799820	-0.01953125	0.20996094
0.01804365	-0.04394531	0.24414062
0.01808910	-0.13671875	0.37109375
0.01813455	-0.17089844	0.44433594
0.01818000	-0.16113281	0.38085937
0.01822545	-0.04882812	0.35156250
0.01827090	-0.11230469	0.17578125
0.01831635	-0.23437500	0.15136719
0.01836180	-0.26367187	0.13671875
0.01840725	-0.24902344	0.15136719
0.01845270	-0.18066406	0.22949219
0.01849815	-0.12207031	0.25390625
0.01854360	-0.08789062	0.23925781
0.01858905	-0.02929687	0.14160156
0.01863450	-0.10742187	0.14648437
0.01867995	-0.01953125	0.23925781
0.01872540	0.00976562	0.23437500
0.01877085	0.00488281	0.22460937
0.01881630	-0.03906250	0.01953125
0.01886175	-0.13183594	-0.15625000
0.01890720	-0.05859375	-0.20507812
0.01895265	-0.08300781	-0.19042969
0.01899810	-0.20019531	-0.22460937
0.01904355	-0.30273437	-0.07812500
0.01908900	-0.37109375	0.05859375
0.01913445	-0.40527344	0.17089844
0.01917990	-0.38574219	0.17089844
0.01922535	-0.33203125	0.13671875
0.01927080	-0.35644531	0.16113281
0.01931625	-0.24902344	0.18066406
0.01936170	-0.08300781	0.03417969
0.01940715	0.05371094	-0.11230469
0.01945260	0.05859375	-0.07324219
0.01949805	-0.06835937	-0.03417969
0.01954350	-0.04882812	0.10253906
0.01958895	-0.11230469	0.23925781
0.01963440	-0.15625000	0.28808594
0.01967985	-0.21972656	0.26855469
0.01972530	-0.15136719	0.35156250
0.01977075	-0.15136719	0.20996094
0.01981620	0.06835937	0.23925781
0.01986165	0.07812500	0.07324219
0.01990710	0.10742187	-0.00488281
0.01995255	0.17089844	-0.00488281
0.01999800	0.15625000	-0.12207031
0.02004345	0.11230469	-0.08300781
0.02008890	0.09277344	-0.02929687
0.02013435	0.07324219	0.07812500
0.02017980	0.00000000	0.05859375
0.02022525	0.00976562	0.07324219
0.02027070	-0.05371094	-0.02441406
0.02031615	-0.06835937	-0.12207031
0.02036160	-0.10742187	-0.10253906
0.02040705	-0.04394531	-0.03906250
0.02045250	0.00976562	-0.01953125
0.02049795	-0.16113281	-0.12207031
0.02054340	-0.25878906	-0.15625000
0.02058885	-0.19042969	-0.11230469
0.02063430	-0.09277344	-0.10742187
0.02067975	-0.10253906	-0.28320312
0.02072520	-0.09765625	-0.31738281
0.02077065	-0.21484375	-0.20996094
0.02081610	-0.17578125	-0.12695312
0.02086155	-0.32226562	-0.12207031
0.02090700	-0.35644531	-0.08789062
0.02095245	-0.30273437	-0.05371094
0.02099790	-0.28808594	0.07324219
0.02104335	-0.31250000	0.11230469
0.02108880	-0.27343750	0.10253906
0.02113425	-0.24902344	0.02929687
0.02117970	-0.19042969	0.04882812
0.02122515	-0.11718750	0.02441406
0.02127060	-0.20996094	-0.01464844
0.02131605	-0.15625000	0.05859375
0.02136150	-0.04882812	0.04394531
0.02140695	-0.02441406	0.00976562
0.02145240	-0.16113281	-0.01464844
0.02149785	-0.14648437	-0.03417969
0.02154330	-0.13671875	0.02441406
0.02158875	-0.04394531	0.04882812
0.02163420	0.08789062	0.02929687
0.02167965	0.17578125	0.11718750
0.02172510	0.19531250	0.10742187
0.02177055	0.20019531	0.14160156
0.02181600	0.10253906	0.12695312
0.02186145	0.14160156	0.01464844
0.02190690	0.20019531	-0.00976562
0.02195235	0.21972656	0.02929687
0.02199780	0.03906250	-0.02441406
0.02204325	-0.06835937	0.06835937
0.02208870	-0.02441406	0.15136719
0.02213415	0.02929687	0.03417969
0.02217960	-0.03417969	0.08789062
0.02222505	-0.15625000	0.00976562
0.02227050	-0.16601562	-0.05371094
0.02231595	-0.09277344	0.00976562
0.02236140	0.00000000	-0.02929687
0.02240685	0.04394531	0.07324219
0.02245230	0.03417969	-0.01953125
0.02249775	0.02929687	-0.12207031
0.02254320	0.08789062	-0.23925781
0.02258865	0.10253906	-0.14648437
0.02263410	0.06347656	-0.13671875
0.02267955	0.05371094	-0.19042969
0.02272500	0.05859375	-0.30273437
0.02277045	-0.05371094	-0.33203125
0.02281590	-0.11230469	-0.27832031
0.02286135	-0.04394531	-0.21972656
0.02290680	-0.12207031	-0.19042969
0.02295225	-0.00976562	-0.05859375
0.02299770	0.04394531	0.03906250
0.02304315	0.03906250	0.04882812
0.02308860	0.17089844	0.09277344
0.02313405	-0.01953125	0.13671875
0.02317950	-0.13671875	0.20019531
0.02322495	-0.25878906	0.17578125
0.02327040	-0.30761719	0.02441406
0.02331585	-0.24902344	-0.00488281
0.02336130	-0.25390625	0.19531250
0.02340675	-0.34179687	0.25390625
0.02345220	-0.28808594	0.12695312
0.02349765	-0.21972656	0.12207031
0.02354310	-0.15136719	0.08789062
0.02358855	-0.06835937	0.05859375
0.02363400	-0.08300781	0.05859375
0.02367945	-0.15136719	0.00000000
0.02372490	-0.20019531	-0.02441406
0.02377035	-0.13671875	-0.05371094
0.02381580	-0.15625000	-0.18066406
0.02386125	-0.18066406	-0.01953125
0.02390670	-0.05371094	0.04394531
0.02395215	-0.09277344	0.06835937
0.02399760	-0.10742187	0.02929687
0.02404305	-0.07324219	0.07812500
0.02408850	-0.03906250	0.12207031
0.02413395	-0.08300781	-0.08300781
0.02417940	-0.04882812	-0.01953125
0.02422485	0.02441406	-0.01464844
0.02427030	0.16113281	-0.14160156
0.02431575	0.24902344	-0.08789062
0.02436120	0.10253906	-0.04882812
0.02440665	0.03906250	0.09277344
0.02445210	-0.11718750	0.12207031
0.02449755	-0.11230469	0.04882812
0.02454300	-0.00976562	0.06347656
0.02458845	-0.03417969	0.00000000
0.02463390	-0.19531250	-0.00976562
0.02467935	-0.09765625	-0.00976562
0.02472480	-0.10742187	-0.07324219
0.02477025	-0.09277344	0.03417969
0.02481570	-0.13183594	0.00000000
0.02486115	-0.35156250	0.03417969
0.02490660	-0.32226562	0.06347656
0.02495205	-0.11718750	0.04882812
0.02499750	-0.10253906	0.00976562
0.02504295	0.01953125	-0.03417969
0.02508840	-0.13183594	-0.02929687
0.02513385	-0.29296875	-0.02929687
0.02517930	-0.30273437	-0.11230469
0.02522475	-0.25390625	-0.09277344
0.02527020	-0.20996094	-0.09277344
0.02531565	-0.09765625	-0.06835937
0.02536110	-0.02441406	0.06347656
0.02540655	0.10742187	0.00976562
0.02545200	0.11230469	-0.11230469
0.02549745	0.15625000	-0.13671875
0.02554290	0.21972656	0.01464844
0.02558835	0.26367187	0.15625000
0.02563380	0.13183594	0.19531250
0.02567925	0.20996094	0.28808594
0.02572470	0.27343750	0.20996094
0.02577015	0.31250000	0.13183594
0.02581560	0.30273437	0.06347656
0.02586105	0.31738281	0.04882812
0.02590650	0.23437500	0.22949219
0.02595195	0.30273437	0.25390625
0.02599740	0.34179687	0.16113281
0.02604285	0.26367187	0.08789062
0.02608830	0.14160156	0.07812500
0.02613375	0.20507812	0.07324219
0.02617920	0.21484375	0.08789062
0.02622465	0.33203125	0.13183594
0.02627010	0.31250000	0.13183594
0.02631555	0.19042969	0.22460937
0.02636100	0.16113281	0.25390625
0.02640645	0.10742187	0.21484375
0.02645190	0.12695312	0.18066406
0.02649735	0.09765625	0.05371094
0.02654280	0.00488281	-0.11718750
0.02658825	-0.11230469	-0.23437500
0.02663370	-0.10253906	-0.28808594
0.02667915	-0.15136719	-0.17089844
0.02672460	-0.24414062	-0.15136719
0.02677005	-0.22949219	-0.11230469
0.02681550	-0.11230469	-0.01953125
0.02686095	-0.07324219	-0.12207031
0.02690640	-0.04394531	-0.16113281
0.02695185	-0.06347656	-0.08789062
0.02699730	-0.01464844	-0.06347656
0.02704275	0.11230469	0.03417969
0.02708820	0.13671875	0.00488281
0.02713365	0.18066406	-0.03417969
0.02717910	-0.02929687	-0.06835937
0.02722455	-0.20996094	-0.05371094
0.02727000	-0.19531250	-0.03417969
0.02731545	-0.22949219	-0.10742187
0.02736090	-0.18554687	-0.15136719
0.02740635	-0.30273437	-0.05371094
0.02745180	-0.22949219	-0.04394531
0.02749725	-0.17578125	-0.03906250
0.02754270	-0.15136719	-0.04882812
0.02758815	-0.16601562	0.01953125
0.02763360	-0.13183594	-0.15136719
0.02767905	-0.01464844	-0.25390625
0.02772450	0.02441406	-0.21972656
0.02776995	-0.05371094	-0.19531250
0.02781540	-0.07324219	-0.19531250
0.02786085	0.01953125	-0.09277344
0.02790630	-0.02929687	-0.00488281
0.02795175	-0.01953125	-0.07812500
0.02799720	0.03906250	-0.19042969
0.02804265	0.14648437	-0.19531250
0.02808810	0.19531250	-0.14160156
0.02813355	0.19042969	-0.02441406
0.02817900	0.22949219	0.03417969
0.02822445	0.14160156	-0.06835937
0.02826990	0.05859375	-0.05859375
0.02831535	-0.07812500	-0.10253906
0.02836080	-0.10253906	-0.18066406
0.02840625	-0.05371094	-0.10742187
0.02845170	-0.00976562	-0.17089844
0.02849715	0.08300781	-0.11230469
0.02854260	0.13183594	-0.15136719
0.02858805	0.09277344	-0.20507812
0.02863350	-0.00976562	-0.18066406
0.02867895	-0.02929687	-0.15625000
0.02872440	0.00488281	-0.19531250
0.02876985	-0.06835937	-0.10253906
0.02881530	-0.24902344	0.01464844
0.02886075	-0.30761719	-0.00976562
0.02890620	-0.21484375	-0.10253906
0.02895165	-0.20996094	-0.14648437
0.02899710	-0.26855469	-0.14160156
0.02904255	-0.21484375	-0.06835937
0.02908800	-0.06835937	-0.09277344
0.02913345	-0.08789062	-0.01464844
0.02917890	-0.05859375	-0.07324219
0.02922435	-0.03417969	-0.19042969
0.02926980	-0.06835937	-0.12207031
0.02931525	-0.13183594	0.00976562
0.02936070	-0.16113281	-0.00976562
0.02940615	-0.06347656	0.01953125
0.02945160	0.11230469	0.00976562
0.02949705	0.00000000	-0.08300781
0.02954250	-0.03906250	-0.01953125
0.02958795	0.08300781	0.09277344
0.02963340	0.05859375	0.16601562
0.02967885	0.03417969	0.28320312
0.02972430	0.00488281	0.33203125
0.02976975	-0.06835937	0.29785156
0.02981520	-0.19531250	0.21972656
0.02986065	-0.29296875	0.18066406
0.02990610	-0.22949219	0.17089844
0.02995155	-0.18066406	0.23925781
0.02999700	-0.07324219	0.28808594
0.03004245	-0.08789062	0.24414062
0.03008790	-0.02929687	0.24414062
0.03013335	-0.17089844	0.20019531
0.03017880	-0.11230469	0.08789062
0.03022425	-0.20996094	0.11230469
0.03026970	-0.20507812	0.11718750
0.03031515	-0.15136719	0.00488281
0.03036060	-0.14160156	-0.02929687
0.03040605	-0.09277344	-0.13671875
0.03045150	-0.03906250	-0.23925781
0.03049695	-0.07324219	-0.13671875
0.03054240	-0.10253906	0.00000000
0.03058785	-0.27832031	-0.02441406
0.03063330	-0.36132812	0.04882812
0.03067875	-0.31250000	0.00000000
0.03072420	-0.27343750	-0.03906250
0.03076965	-0.27832031	-0.05371094
0.03081510	-0.16113281	0.02441406
0.03086055	-0.00976562	-0.00976562
0.03090600	0.00000000	0.22460937
0.03095145	-0.02929687	0.21972656
0.03099690	-0.13183594	0.18066406
0.03104235	-0.19531250	0.23437500
0.03108780	-0.15625000	0.26367187
0.03113325	-0.11718750	0.13671875
0.03117870	-0.09765625	0.14160156
0.03122415	0.05371094	0.02929687
0.03126960	0.15625000	0.10253906
0.03131505	0.05371094	0.19531250
0.03136050	0.03906250	0.23437500
0.03140595	-0.12695312	0.32714844
0.03145140	-0.14160156	0.28320312
0.03149685	-0.05371094	0.25878906
0.03154230	0.02929687	0.25878906
0.03158775	0.00976562	0.30273437
0.03163320	0.00976562	0.38085937
0.03167865	-0.05859375	0.29785156
0.03172410	0.00976562	0.34179687
0.03176955	0.06835937	0.41015625
0.03181500	0.14160156	0.47363281
0.03186045	0.14160156	0.43945312
0.03190590	0.24414062	0.31250000
0.03195135	0.15625000	0.32226562
0.03199680	0.03417969	0.38574219
0.03204225	-0.00976562	0.34179687
0.03208770	0.00000000	0.30761719
0.03213315	0.00000000	0.36132812
0.03217860	-0.05371094	0.32226562
0.03222405	-0.13183594	0.26367187
0.03226950	-0.05371094	0.18554687
0.03231495	-0.03417969	0.14648437
0.03236040	0.09277344	0.21484375
0.03240585	0.20019531	0.30761719
0.03245130	0.38085937	0.11718750
0.03249675	0.39062500	0.00976562
0.03254220	0.45898437	-0.04882812
0.03258765	0.36621094	-0.13183594
0.03263310	0.31250000	-0.22460937
0.03267855	0.15625000	-0.25390625
0.03272400	-0.14648437	-0.24902344
0.03276945	-0.03417969	-0.19042969
0.03281490	0.00000000	0.02441406
0.03286035	-0.02929687	0.06347656
0.03290580	-0.08789062	0.10742187
0.03295125	-0.14160156	0.08300781
0.03299670	-0.14648437	0.01464844
0.03304215	-0.12207031	-0.00976562
0.03308760	-0.01464844	0.01953125
0.03313305	-0.05371094	0.01464844
0.03317850	-0.13183594	-0.00488281
0.03322395	-0.07812500	-0.07324219
0.03326940	-0.07812500	-0.08300781
0.03331485	-0.07324219	-0.11718750
0.03336030	-0.09277344	-0.08789062
